kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,jumlah_penduduk_miskin,persen_penduduk_miskin,indeks_p1,indeks_p2,garis_kemiskinan
75,Prov. Gorontalo,7503,Kab. Pohuwato,2007,31300,29.74,6.14,1.86,147750
75,Prov. Gorontalo,7503,Kab. Pohuwato,2008,24500,23.28,4.87,1.43,158393
75,Prov. Gorontalo,7503,Kab. Pohuwato,2009,22500,21.15,3.99,1.09,183215
75,Prov. Gorontalo,7503,Kab. Pohuwato,2010,24200,18.73,3.46,0.99,194335
75,Prov. Gorontalo,7504,Kab. Bone Bolango,2007,36100,30.6,6.69,2.08,141685
75,Prov. Gorontalo,7504,Kab. Bone Bolango,2008,27100,22.7,4.76,1.37,150238
75,Prov. Gorontalo,7504,Kab. Bone Bolango,2009,24100,19.97,4.05,1.2,190732
75,Prov. Gorontalo,7504,Kab. Bone Bolango,2010,25100,17.64,3.41,1.03,202308
75,Prov. Gorontalo,7505,Kab. Gorontalo Utara,2007,29200,33.18,5.3,1.28,142683
75,Prov. Gorontalo,7505,Kab. Gorontalo Utara,2008,20900,23.94,4.37,1.03,155679
75,Prov. Gorontalo,7505,Kab. Gorontalo Utara,2009,19000,21.5,3.43,0.81,178512
75,Prov. Gorontalo,7505,Kab. Gorontalo Utara,2010,20400,19.58,3.13,0.78,189347
75,Prov. Gorontalo,7571,Kota Gorontalo,2007,12000,8.11,1.35,0.34,175545
75,Prov. Gorontalo,7571,Kota Gorontalo,2008,7900,5.23,0.87,0.17,176302
75,Prov. Gorontalo,7571,Kota Gorontalo,2009,8300,5.29,0.67,0.16,224387
75,Prov. Gorontalo,7571,Kota Gorontalo,2010,9900,5.49,0.87,0.2,238006
76,Prov. Sulawesi Barat,7601,Kab. Majene,2007,30800,23.55,3.57,0.85,135568
76,Prov. Sulawesi Barat,7601,Kab. Majene,2008,24400,18.44,3.38,0.95,158716
76,Prov. Sulawesi Barat,7601,Kab. Majene,2009,23900,18.09,2.74,0.66,204699
76,Prov. Sulawesi Barat,7601,Kab. Majene,2010,27900,18.41,2.77,0.68,220059
76,Prov. Sulawesi Barat,7602,Kab. Polewali Mandar,2007,88500,24.96,4.4,1.14,140796
76,Prov. Sulawesi Barat,7602,Kab. Polewali Mandar,2008,78300,21.8,4.84,1.23,179438
76,Prov. Sulawesi Barat,7602,Kab. Polewali Mandar,2009,76600,21.37,3.51,0.92,213942
76,Prov. Sulawesi Barat,7602,Kab. Polewali Mandar,2010,84300,21.24,2.81,0.58,229996
76,Prov. Sulawesi Barat,7603,Kab. Mamasa,2007,31000,25.51,4.16,1.28,121214
76,Prov. Sulawesi Barat,7603,Kab. Mamasa,2008,22500,18.06,4.48,1.42,149221
76,Prov. Sulawesi Barat,7603,Kab. Mamasa,2009,22300,17.87,2.73,0.7,158068
76,Prov. Sulawesi Barat,7603,Kab. Mamasa,2010,22800,16.24,2.22,0.5,169929
76,Prov. Sulawesi Barat,7604,Kab. Mamuju,2007,30400,10.43,1.69,0.4,119031
76,Prov. Sulawesi Barat,7604,Kab. Mamuju,2008,24700,8.11,2.14,0.64,137055
76,Prov. Sulawesi Barat,7604,Kab. Mamuju,2009,25400,8.13,0.99,0.22,147699
76,Prov. Sulawesi Barat,7604,Kab. Mamuju,2010,27700,8.16,2.15,0.84,158782
76,Prov. Sulawesi Barat,7605,Kab. Mamuju Utara,2007,9200,9.22,1.39,0.29,166638
76,Prov. Sulawesi Barat,7605,Kab. Mamuju Utara,2008,7000,6.52,1.27,0.29,170212
76,Prov. Sulawesi Barat,7605,Kab. Mamuju Utara,2009,7100,6.47,0.79,0.15,197015
76,Prov. Sulawesi Barat,7605,Kab. Mamuju Utara,2010,8400,6.2,0.91,0.22,211799
81,Prov. Maluku,8101,Kab. Maluku Tenggara Barat,2007,68300,44.15,8.99,2.68,150560
81,Prov. Maluku,8101,Kab. Maluku Tenggara Barat,2008,63100,40.17,7.71,2.09,165371
81,Prov. Maluku,8101,Kab. Maluku Tenggara Barat,2009,58900,37.23,7.82,2.66,193729
81,Prov. Maluku,8101,Kab. Maluku Tenggara Barat,2010,35900,33.93,7.41,2.35,219903
81,Prov. Maluku,8102,Kab. Maluku Tenggara,2007,48800,35.98,9.45,3.44,174889
81,Prov. Maluku,8102,Kab. Maluku Tenggara,2008,46000,32.9,9.16,3.35,199218
81,Prov. Maluku,8102,Kab. Maluku Tenggara,2009,30100,30.71,6.92,2.08,204461
81,Prov. Maluku,8102,Kab. Maluku Tenggara,2010,29700,30.7,5.71,1.78,232085
81,Prov. Maluku,8103,Kab. Maluku Tengah,2007,118700,36.03,7.47,2.4,190324
81,Prov. Maluku,8103,Kab. Maluku Tengah,2008,108400,32.61,9.08,3.02,226279
81,Prov. Maluku,8103,Kab. Maluku Tengah,2009,101800,30.48,7.34,2.51,252393
81,Prov. Maluku,8103,Kab. Maluku Tengah,2010,102900,28.41,5.67,1.78,286493
81,Prov. Maluku,8104,Kab. Buru,2007,40900,31.34,5.93,1.69,176085
81,Prov. Maluku,8104,Kab. Buru,2008,38900,29.17,6.15,1.56,211436
81,Prov. Maluku,8104,Kab. Buru,2009,37600,27.57,4.27,1.03,243741
81,Prov. Maluku,8104,Kab. Buru,2010,27000,24.82,4.84,1.33,276672
81,Prov. Maluku,8105,Kab. Kepulauan Aru,2007,25900,36.88,8.77,2.94,157799
81,Prov. Maluku,8105,Kab. Kepulauan Aru,2008,29800,41.08,8.95,2.86,203915
81,Prov. Maluku,8105,Kab. Kepulauan Aru,2009,28500,38.77,13.59,6.55,204195
81,Prov. Maluku,8105,Kab. Kepulauan Aru,2010,29500,34.96,7.73,2.31,231783
81,Prov. Maluku,8106,Kab. Seram Bagian Barat,2007,53600,37.8,9.67,3.36,159116
81,Prov. Maluku,8106,Kab. Seram Bagian Barat,2008,50700,35.19,8.17,2.49,177247
81,Prov. Maluku,8106,Kab. Seram Bagian Barat,2009,48000,33.11,7.97,2.66,210595
81,Prov. Maluku,8106,Kab. Seram Bagian Barat,2010,49700,30.08,6.13,1.73,239048
81,Prov. Maluku,8107,Kab. Seram Bagian Timur,2007,31800,39.83,7.6,2.06,151145
81,Prov. Maluku,8107,Kab. Seram Bagian Timur,2008,30800,36.98,9.29,2.93,163645
81,Prov. Maluku,8107,Kab. Seram Bagian Timur,2009,29300,34.67,7.4,2.27,206480
81,Prov. Maluku,8107,Kab. Seram Bagian Timur,2010,31300,31.44,7.54,2.49,234377
81,Prov. Maluku,8108,Kab. Maluku Barat Daya,2010,27600,39.22,6.95,1.78,234688
81,Prov. Maluku,8109,Kab. Buru Selatan,2010,11800,21.82,6.82,3.18,333337
81,Prov. Maluku,8171,Kota Ambon,2007,16800,6.51,1.31,0.32,160798
81,Prov. Maluku,8171,Kota Ambon,2008,21200,7.92,0.85,0.15,208216
81,Prov. Maluku,8171,Kota Ambon,2009,21100,7.61,0.97,0.21,268913
81,Prov. Maluku,8171,Kota Ambon,2010,25600,7.67,1.1,0.3,305245
81,Prov. Maluku,8172,Kota Tual,2009,13900,30.42,6.35,1.99,206352
81,Prov. Maluku,8172,Kota Tual,2010,18700,32.01,9.5,3.79,234232
82,Prov. Maluku Utara,8201,Kab. Halmahera Barat,2007,15300,16.19,3.07,0.95,142708
82,Prov. Maluku Utara,8201,Kab. Halmahera Barat,2008,15300,16.12,3.28,1.08,167364
82,Prov. Maluku Utara,8201,Kab. Halmahera Barat,2009,13800,14.34,3.21,1.07,193436
82,Prov. Maluku Utara,8201,Kab. Halmahera Barat,2010,12900,13.3,2.54,0.73,207427
82,Prov. Maluku Utara,8202,Kab. Halmahera Tengah,2007,9800,30.18,5.58,1.47,163618
82,Prov. Maluku Utara,8202,Kab. Halmahera Tengah,2008,9600,28.52,5.9,1.63,197098
82,Prov. Maluku Utara,8202,Kab. Halmahera Tengah,2009,9100,26.64,5.3,1.73,255844
82,Prov. Maluku Utara,8202,Kab. Halmahera Tengah,2010,10500,24.56,4.22,1.12,274349
82,Prov. Maluku Utara,8203,Kab. Kepulauan Sula,2007,17700,14.07,2.03,0.5,148239
82,Prov. Maluku Utara,8203,Kab. Kepulauan Sula,2008,17400,13.71,2.16,0.49,191633
82,Prov. Maluku Utara,8203,Kab. Kepulauan Sula,2009,14700,11.51,2.31,0.78,198491
82,Prov. Maluku Utara,8203,Kab. Kepulauan Sula,2010,11900,8.98,1.04,0.19,212848
82,Prov. Maluku Utara,8204,Kab. Halmahera Selatan,2007,23300,12.95,1.94,0.52,138083
82,Prov. Maluku Utara,8204,Kab. Halmahera Selatan,2008,23000,12.54,1.82,0.37,177239
82,Prov. Maluku Utara,8204,Kab. Halmahera Selatan,2009,20800,10.97,1.68,0.39,177674
82,Prov. Maluku Utara,8204,Kab. Halmahera Selatan,2010,18900,9.51,1.43,0.31,190525
82,Prov. Maluku Utara,8205,Kab. Halmahera Utara,2007,17500,9.63,1.08,0.2,107690
82,Prov. Maluku Utara,8205,Kab. Halmahera Utara,2008,16600,8.9,2.04,0.52,139961
82,Prov. Maluku Utara,8205,Kab. Halmahera Utara,2009,15200,7.93,1.41,0.42,151693
82,Prov. Maluku Utara,8205,Kab. Halmahera Utara,2010,13100,7.82,0.95,0.18,162665
82,Prov. Maluku Utara,8206,Kab. Halmahera Timur,2007,13500,21.54,3.03,0.59,205514
82,Prov. Maluku Utara,8206,Kab. Halmahera Timur,2008,13800,21.13,9.61,4.48,276959
82,Prov. Maluku Utara,8206,Kab. Halmahera Timur,2009,13500,19.55,3.02,0.73,282667
82,Prov. Maluku Utara,8206,Kab. Halmahera Timur,2010,14200,19.3,5.43,2.05,303112
82,Prov. Maluku Utara,8207,Kab. Pulau Morotai,2010,5600,10.59,2.22,0.61,166505
82,Prov. Maluku Utara,8271,Kota Ternate,2007,6900,4.26,0.81,0.21,228202
82,Prov. Maluku Utara,8271,Kota Ternate,2008,6900,4.15,0.75,0.15,234491
82,Prov. Maluku Utara,8271,Kota Ternate,2009,7200,4.22,0.65,0.18,313322
82,Prov. Maluku Utara,8271,Kota Ternate,2010,8400,4.53,0.47,0.08,335985
82,Prov. Maluku Utara,8272,Kota Tidore Kepulauan,2007,5900,7.43,1.08,0.25,169856
82,Prov. Maluku Utara,8272,Kota Tidore Kepulauan,2008,5200,6.54,0.8,0.12,204196
82,Prov. Maluku Utara,8272,Kota Tidore Kepulauan,2009,4900,6.01,0.61,0.12,250690
82,Prov. Maluku Utara,8272,Kota Tidore Kepulauan,2010,6300,7.08,0.91,0.17,268822
91,Prov. Papua Barat,9101,Kab. Fakfak,2007,24700,39.57,8.79,3.12,270365
91,Prov. Papua Barat,9101,Kab. Fakfak,2008,24500,37.55,9.21,2.98,245342
91,Prov. Papua Barat,9101,Kab. Fakfak,2009,23400,35.29,7.41,2.3,289107
91,Prov. Papua Barat,9101,Kab. Fakfak,2010,22200,33.25,6.97,2.14,320919
91,Prov. Papua Barat,9102,Kab. Kaimana,2007,31000,33.84,6.83,1.89,160706
91,Prov. Papua Barat,9102,Kab. Kaimana,2008,32500,33.95,10.36,3.65,213899
91,Prov. Papua Barat,9102,Kab. Kaimana,2009,9800,23.51,3.83,0.94,226850
91,Prov. Papua Barat,9102,Kab. Kaimana,2010,9700,20.8,4.3,1.16,251812
91,Prov. Papua Barat,9103,Kab. Teluk Wondama,2007,76400,47.34,12.75,4.53,278175
91,Prov. Papua Barat,9103,Kab. Teluk Wondama,2008,82600,43.57,14.21,5.94,289442
91,Prov. Papua Barat,9103,Kab. Teluk Wondama,2009,11100,48.47,10.66,3.41,296732
91,Prov. Papua Barat,9103,Kab. Teluk Wondama,2010,11600,44.25,13.52,5.57,329383
91,Prov. Papua Barat,9104,Kab. Teluk Bintuni,2007,13700,35.22,7.31,2.12,211324
91,Prov. Papua Barat,9104,Kab. Teluk Bintuni,2008,10600,23.25,5.58,1.65,216657
91,Prov. Papua Barat,9104,Kab. Teluk Bintuni,2009,28200,51.91,13.83,5.06,350817
91,Prov. Papua Barat,9104,Kab. Teluk Bintuni,2010,24900,47.53,15.84,7.37,389419
91,Prov. Papua Barat,9105,Kab. Manokwari,2007,16000,28.05,7.48,2.91,165792
91,Prov. Papua Barat,9105,Kab. Manokwari,2008,16400,26.66,9.31,3.71,204720
91,Prov. Papua Barat,9105,Kab. Manokwari,2009,70200,40.8,14.18,6.66,341271
91,Prov. Papua Barat,9105,Kab. Manokwari,2010,63800,34,9.61,3.93,378823
91,Prov. Papua Barat,9106,Kab. Sorong Selatan,2007,11400,30.07,6.84,1.89,217042
91,Prov. Papua Barat,9106,Kab. Sorong Selatan,2008,10400,23.76,6.64,2.31,220837
91,Prov. Papua Barat,9106,Kab. Sorong Selatan,2009,16300,26.76,6.25,2,209315
91,Prov. Papua Barat,9106,Kab. Sorong Selatan,2010,8700,23.02,4.15,1.19,227968
91,Prov. Papua Barat,9107,Kab. Sorong,2007,25900,51.37,14.59,5.58,247951
91,Prov. Papua Barat,9107,Kab. Sorong,2008,30100,50.39,16.29,7.32,274014
91,Prov. Papua Barat,9107,Kab. Sorong,2009,33400,34.45,10.61,4.71,223625
91,Prov. Papua Barat,9107,Kab. Sorong,2010,23600,33.43,8.12,3.18,243554
91,Prov. Papua Barat,9108,Kab. Raja Ampat,2007,11500,53.34,13.02,4.3,186128
91,Prov. Papua Barat,9108,Kab. Raja Ampat,2008,12000,47.36,13.02,4.42,227686
91,Prov. Papua Barat,9108,Kab. Raja Ampat,2009,9700,23.71,2.86,0.48,221776
91,Prov. Papua Barat,9108,Kab. Raja Ampat,2010,10000,23.58,4.46,1.29,241540
91,Prov. Papua Barat,9109,Kab. Tambrauw,2010,2700,44.71,10.55,3.43,245060
91,Prov. Papua Barat,9110,Kab. Maybrat,2010,13300,40.13,9.24,3,248702
91,Prov. Papua Barat,9171,Kota Sorong,2007,56200,35.71,9.41,3.55,392698
91,Prov. Papua Barat,9171,Kota Sorong,2008,18200,14.93,7.93,4.94,287984
91,Prov. Papua Barat,9171,Kota Sorong,2009,25400,15.12,2.76,0.86,402953
91,Prov. Papua Barat,9171,Kota Sorong,2010,26800,14.04,2.93,1,438863
94,Prov. Papua,9401,Kab. Merauke,2007,51600,31.56,8.23,2.81,184048
94,Prov. Papua,9401,Kab. Merauke,2008,26700,15.69,3.54,1.18,189428
94,Prov. Papua,9401,Kab. Merauke,2009,26500,15.44,2.95,0.76,212148
94,Prov. Papua,9401,Kab. Merauke,2010,28600,14.54,3.79,1.49,230729
94,Prov. Papua,9402,Kab. Jayawijaya,2007,109700,50.31,13.99,5.96,177486
94,Prov. Papua,9402,Kab. Jayawijaya,2008,105400,48.15,10.16,3.04,184745
94,Prov. Papua,9402,Kab. Jayawijaya,2009,45400,46.3,8.4,2.17,223114
94,Prov. Papua,9402,Kab. Jayawijaya,2010,84600,41.84,9.12,2.88,242655
94,Prov. Papua,9403,Kab. Jayapura,2007,29400,30.91,7.59,2.68,281731
94,Prov. Papua,9403,Kab. Jayapura,2008,21300,21.8,6.31,2.19,281326
94,Prov. Papua,9403,Kab. Jayapura,2009,20400,20.77,4.68,1.57,290401
94,Prov. Papua,9403,Kab. Jayapura,2010,21400,18.64,4.36,1.7,315835
94,Prov. Papua,9404,Kab. Nabire,2007,75900,45.56,20.31,11.61,255521
94,Prov. Papua,9404,Kab. Nabire,2008,63200,37.56,11.89,4.36,256072
94,Prov. Papua,9404,Kab. Nabire,2009,36300,35.69,10.87,4.51,307257
94,Prov. Papua,9404,Kab. Nabire,2010,44300,33.68,7.66,2.55,334168
94,Prov. Papua,9408,Kab. Yapen Waropen,2007,32300,43.54,8.76,2.25,299111
94,Prov. Papua,9408,Kab. Yapen Waropen,2008,28500,37.31,14.23,5.62,297755
94,Prov. Papua,9408,Kab. Yapen Waropen,2009,27900,36.13,9.66,3.59,307044
94,Prov. Papua,9408,Kab. Yapen Waropen,2010,28200,33.54,8.98,3.41,333936
94,Prov. Papua,9409,Kab. Biak Numfor,2007,48700,46.98,11.81,3.86,307550
94,Prov. Papua,9409,Kab. Biak Numfor,2008,39400,37.06,11.97,4.43,308763
94,Prov. Papua,9409,Kab. Biak Numfor,2009,39500,36.51,9.06,3.45,317590
94,Prov. Papua,9409,Kab. Biak Numfor,2010,42500,33.61,9.91,4.48,345406
94,Prov. Papua,9410,Kab. Paniai,2007,60900,52.18,11.01,3,218221
94,Prov. Papua,9410,Kab. Paniai,2008,56300,48.29,12.58,4.53,231989
94,Prov. Papua,9410,Kab. Paniai,2009,57900,47.68,13.77,5.28,260417
94,Prov. Papua,9410,Kab. Paniai,2010,65700,43.47,11.02,3.76,283225
94,Prov. Papua,9411,Kab. Puncak Jaya,2008,57700,49.42,8.91,2.08,237588
94,Prov. Papua,9411,Kab. Puncak Jaya,2009,34400,46.92,10,2.85,305754
94,Prov. Papua,9411,Kab. Puncak Jaya,2010,45200,43.8,16.28,8.18,332533
94,Prov. Papua,9412,Kab. Mimika,2007,44100,32.73,9.36,3.64,297276
94,Prov. Papua,9412,Kab. Mimika,2008,37800,26.63,9.75,4.06,279520
94,Prov. Papua,9412,Kab. Mimika,2009,35700,24.74,7.94,3.62,354241
94,Prov. Papua,9412,Kab. Mimika,2010,41800,22.57,7.11,3.54,385267
94,Prov. Papua,9413,Kab. Boven Digoel,2007,9600,29.52,7.12,2.17,189335
94,Prov. Papua,9413,Kab. Boven Digoel,2008,9100,27.49,10.68,4.56,193418
94,Prov. Papua,9413,Kab. Boven Digoel,2009,9300,27.01,6.55,2.42,234964
94,Prov. Papua,9413,Kab. Boven Digoel,2010,14500,25.79,3.29,0.56,255543
94,Prov. Papua,9414,Kab. Mappi,2007,23000,34.04,6.01,1.76,173622
94,Prov. Papua,9414,Kab. Mappi,2008,24400,36.23,8.12,2.45,183312
94,Prov. Papua,9414,Kab. Mappi,2009,24400,34.94,8.43,2.67,184264
94,Prov. Papua,9414,Kab. Mappi,2010,27200,33.11,5.15,1.07,200403
94,Prov. Papua,9415,Kab. Asmat,2007,21500,33.49,5.15,1.18,175119
94,Prov. Papua,9415,Kab. Asmat,2008,25700,39.77,15.95,7.38,195389
94,Prov. Papua,9415,Kab. Asmat,2009,26000,38.69,6.71,1.58,203821
94,Prov. Papua,9415,Kab. Asmat,2010,27400,35.4,11.03,4.45,221672
94,Prov. Papua,9416,Kab. Yahukimo,2007,69400,48.34,13.92,4.94,120864
94,Prov. Papua,9416,Kab. Yahukimo,2008,72700,50.63,22.68,10.32,196411
94,Prov. Papua,9416,Kab. Yahukimo,2009,74500,49.61,7.57,1.68,198511
94,Prov. Papua,9416,Kab. Yahukimo,2010,77400,46.21,5.98,1.2,215897
94,Prov. Papua,9417,Kab. Pegunungan Bintang,2008,42000,45.81,18.06,8.09,229905
94,Prov. Papua,9417,Kab. Pegunungan Bintang,2009,41800,43.77,15.92,8,284051
94,Prov. Papua,9417,Kab. Pegunungan Bintang,2010,26200,40.08,7.46,2.39,308929
94,Prov. Papua,9418,Kab. Tolikara,2007,21100,45.3,6.8,1.43,114063
94,Prov. Papua,9418,Kab. Tolikara,2008,21100,45.08,6.89,1.5,117439
94,Prov. Papua,9418,Kab. Tolikara,2009,21900,44.63,5.75,1.13,155394
94,Prov. Papua,9418,Kab. Tolikara,2010,47900,41.17,8,2.3,169004
94,Prov. Papua,9419,Kab. Sarmi,2007,10200,31.2,5.79,1.35,188962
94,Prov. Papua,9419,Kab. Sarmi,2008,8300,24.52,4.77,1.31,199459
94,Prov. Papua,9419,Kab. Sarmi,2009,5200,22.63,3.32,0.74,237225
94,Prov. Papua,9419,Kab. Sarmi,2010,7100,21.09,2.55,0.6,258002
94,Prov. Papua,9420,Kab. Keerom,2007,11000,27.07,6.21,2.19,205320
94,Prov. Papua,9420,Kab. Keerom,2008,11500,27.19,10.39,5.23,237125
94,Prov. Papua,9420,Kab. Keerom,2009,11500,22.57,6.38,2.35,298989
94,Prov. Papua,9420,Kab. Keerom,2010,11800,24.12,5.49,1.81,325176
94,Prov. Papua,9426,Kab. Waropen,2007,10300,46.93,6.96,1.41,306235
94,Prov. Papua,9426,Kab. Waropen,2008,9900,44.5,17.57,7.28,309470
94,Prov. Papua,9426,Kab. Waropen,2009,6700,44,9.63,2.91,309954
94,Prov. Papua,9426,Kab. Waropen,2010,10000,39.88,10.93,4.02,337101
94,Prov. Papua,9427,Kab. Supiori,2007,6900,53.25,12.36,3.94,168048
94,Prov. Papua,9427,Kab. Supiori,2008,6100,50.92,7.72,1.64,174192
94,Prov. Papua,9427,Kab. Supiori,2009,6200,50.66,13,4.69,229260
94,Prov. Papua,9427,Kab. Supiori,2010,7300,45.75,18.28,9.43,249340
94,Prov. Papua,9428,Kab. Mamberamo Raya,2009,8800,44.43,8.62,2.3,323282
94,Prov. Papua,9428,Kab. Mamberamo Raya,2010,7400,39.98,13.13,5.84,351596
94,Prov. Papua,9429,Kab. Nduga,2009,13200,47.28,3.89,0.51,194643
94,Prov. Papua,9429,Kab. Nduga,2010,34600,42.53,6.21,1.19,211691
94,Prov. Papua,9430,Kab. Lanny Jaya,2009,27400,47.73,17.47,9.68,233929
94,Prov. Papua,9430,Kab. Lanny Jaya,2010,71700,46.55,19.16,10.15,254417
94,Prov. Papua,9431,Kab. Mamberamo Tengah,2009,11200,47.07,15.73,6.88,219167
94,Prov. Papua,9431,Kab. Mamberamo Tengah,2010,19000,43.15,2.64,0.24,238363
94,Prov. Papua,9432,Kab. Yalimo,2009,8700,47.76,5.98,1.31,185425
94,Prov. Papua,9432,Kab. Yalimo,2010,22800,44.13,9.32,3.11,201665
94,Prov. Papua,9433,Kab. Puncak,2009,24000,49.2,19.36,9.26,315061
94,Prov. Papua,9433,Kab. Puncak,2010,42000,44.65,10.24,3.28,342655
94,Prov. Papua,9434,Kab. Dogiyai,2009,25500,36.57,7.78,2.42,278520
94,Prov. Papua,9434,Kab. Dogiyai,2010,28300,33.96,9.75,3.58,302914
94,Prov. Papua,9435,Kab. Intan Jaya,2010,18600,47.82,13.44,5.05,294524
94,Prov. Papua,9436,Kab. Deiyai,2010,32100,49.58,7.32,1.5,285675
94,Prov. Papua,9471,Kota Jayapura,2007,52900,25.3,5.67,1.86,454145
94,Prov. Papua,9471,Kota Jayapura,2008,42100,18.67,10.34,6.13,457338
94,Prov. Papua,9471,Kota Jayapura,2009,39100,17.87,3.78,1.32,463629
94,Prov. Papua,9471,Kota Jayapura,2010,45500,17.31,3.01,0.79,504235
